time;x;y;fx;fy
63;120;-120;0;0
126;120;-120;0;0
189;120;-117;0;114
252;120;-116;0;114
315;120;-114;0;114
378;120;-113;0;114
441;120;-108;0;223
504;120;-105;0;223
567;120;-102;0;223
630;120;-99;0;223
693;120;-92;0;223
756;120;-89;0;297
819;120;-85;0;297
882;120;-81;0;297
945;120;-74;0;297
1008;120;-70;0;297
1071;120;-67;0;459
1134;120;-63;0;459
1197;120;-56;0;459
1260;120;-52;0;459
1323;120;-49;0;459
1386;120;-45;0;520
1449;120;-38;0;520
1512;120;-34;0;520
1575;120;-30;0;520
1638;120;-27;0;520
1701;120;-19;0;456
1764;120;-16;0;456
1827;120;-12;0;456
1890;120;-8;0;456
1953;120;-1;0;456
2016;120;1;0;365
2079;120;5;0;365
2142;120;9;0;365
2205;120;16;0;365
2268;120;20;0;365
2331;120;24;0;245
2394;120;29;0;245
2457;120;38;0;245
2520;120;43;0;245
2583;120;48;0;245
2646;120;51;0;140
2709;120;55;0;140
2772;120;57;0;140
2835;120;59;0;140
2898;120;61;0;140
2961;120;66;0;194
3024;120;70;0;194
3087;120;73;0;194
3150;120;76;0;194
3213;120;82;0;162
3276;120;85;0;162
3339;120;87;0;162
3402;120;90;0;162
3465;120;95;0;162
3528;120;97;0;143
3591;120;99;0;143
3654;120;101;0;143
3717;120;105;0;143
3780;120;107;0;143
3843;120;109;0;127
3906;120;111;0;127
3969;120;114;0;127
4032;120;116;0;127
4095;120;118;0;127
4158;120;120;0;65
4221;120;120;0;65
4284;120;120;0;65
4347;120;120;0;65
4410;120;120;0;65
4473;120;120;0;0
4536;120;120;0;0
4599;120;120;-26;0
4662;120;120;-26;0
4725;120;117;-26;-114
4788;120;116;-26;-114
4851;120;114;-26;-114
4914;120;111;-64;-114
4977;120;110;-64;-94
5040;120;110;-64;-94
5103;120;110;-64;-94
5166;120;110;-90;-94
5229;120;110;-90;-94
5292;120;110;-90;-68
5355;120;110;-90;-68
5418;120;110;-90;-68
5481;120;110;-92;-68
5544;120;110;-92;-68
5607;120;110;-92;-112
5670;120;109;-92;-112
5733;120;106;-92;-112
5796;119;104;-131;-112
5859;118;103;-131;-112
5922;116;101;-131;-30
5985;112;101;-131;-30
6048;111;101;-131;-30
6111;109;101;-137;-30
6174;107;101;-137;-30
6237;103;101;-137;-32
6300;101;101;-137;-32
6363;99;101;-137;-32
6426;97;101;-137;-32
6489;97;101;-106;-32
6552;97;101;-106;-96
6615;97;101;-106;-96
6678;97;101;-106;-96
6741;96;101;-112;-96
6804;94;101;-112;-96
6867;93;100;-112;-148
6930;91;98;-112;-148
6993;88;94;-112;-148
7056;87;92;-171;-148
7119;84;90;-171;-148
7182;82;89;-171;-76
7245;77;89;-171;-76
7308;74;89;-171;-76
7371;72;89;-120;-76
7434;71;89;-120;-76
7497;68;87;-120;-119
7560;66;85;-120;-119
7623;64;84;-120;-119
7686;63;82;-93;-119
7749;63;79;-93;-123
7812;63;77;-93;-123
7875;63;76;-93;-123
7938;63;74;-93;-123
8001;63;70;-97;-123
8064;63;69;-97;-92
8127;63;69;-97;-92
8190;63;69;-97;-92
8253;63;69;-130;-92
8316;62;69;-130;-92
8379;60;69;-130;-144
8442;58;67;-130;-144
8505;55;63;-130;-144
8568;53;61;-130;-144
8631;51;59;-119;-144
8694;48;57;-119;-86
8757;47;57;-119;-86
8820;45;57;-119;-86
8883;44;57;-119;-86
8946;42;57;-111;-86
9009;39;55;-111;-135
9072;38;53;-111;-135
9135;36;52;-111;-135
9198;35;50;-111;-135
9261;34;46;-107;-135
9324;34;45;-107;-106
9387;34;45;-107;-106
9450;34;45;-107;-106
9513;34;45;-111;-106
9576;32;45;-111;-106
9639;31;44;-111;-144
9702;29;42;-111;-144
9765;26;38;-111;-144
9828;25;36;-116;-144
9891;23;34;-116;-144
9954;22;32;-116;-106
10017;19;32;-116;-106
10080;17;32;-116;-106
10143;16;32;-109;-106
10206;16;32;-109;-173
10269;16;29;-109;-173
10332;16;27;-109;-173
10395;16;24;-109;-173
10458;16;19;-98;-173
10521;16;16;-98;-96
10584;16;16;-98;-96
10647;16;16;-98;-96
10710;16;16;-98;-96
10773;15;16;-113;-96
10836;13;16;-113;-96
10899;12;14;-113;-135
10962;9;11;-113;-135
11025;7;9;-113;-135
11088;6;7;-117;-135
11151;4;5;-117;-135
11214;1;4;-117;-89
11277;0;4;-117;-89
11340;-1;4;-117;-89
11403;-2;4;-123;-89
11466;-6;3;-123;-143
11529;-7;1;-123;-143
11592;-9;0;-123;-143
11655;-11;-2;-123;-143
11718;-14;-6;-114;-143
11781;-16;-8;-114;-122
11844;-17;-9;-114;-122
11907;-19;-11;-114;-122
11970;-22;-14;-119;-122
12033;-23;-16;-119;-122
12096;-25;-17;-119;-120
12159;-26;-19;-119;-120
12222;-29;-22;-119;-120
12285;-31;-23;-117;-120
12348;-32;-25;-117;-120
12411;-34;-26;-117;-127
12474;-37;-30;-117;-127
12537;-38;-32;-117;-127
12600;-40;-33;-116;-127
12663;-41;-35;-116;-127
12726;-44;-39;-116;-142
12789;-46;-41;-116;-142
12852;-47;-43;-116;-142
12915;-49;-45;-116;-142
12978;-49;-49;-108;-142
13041;-49;-51;-108;-136
13104;-49;-53;-108;-136
13167;-49;-55;-108;-136
13230;-50;-58;-125;-136
13293;-52;-60;-125;-136
13356;-53;-61;-125;-101
13419;-55;-61;-125;-101
13482;-58;-61;-125;-101
13545;-60;-61;-121;-101
13608;-62;-61;-121;-101
13671;-63;-63;-121;-171
13734;-67;-68;-121;-171
13797;-69;-70;-121;-171
13860;-70;-73;-112;-171
13923;-73;-77;-112;-120
13986;-75;-79;-112;-120
14049;-76;-80;-112;-120
14112;-78;-82;-112;-120
14175;-81;-85;-132;-120
14238;-83;-87;-132;-118
14301;-84;-88;-132;-118
14364;-86;-90;-132;-118
14427;-88;-91;-132;-118
14490;-91;-94;-130;-118
14553;-93;-96;-130;-107
14616;-95;-96;-130;-107
14679;-98;-96;-130;-107
14742;-100;-96;-129;-107
14805;-102;-96;-129;-107
14868;-103;-96;-129;-142
14931;-105;-98;-129;-142
14994;-109;-102;-129;-142
15057;-110;-104;-129;-142
15120;-112;-106;-112;-142
15183;-115;-109;-112;-121
15246;-116;-111;-112;-121
15309;-118;-113;-112;-121
15372;-119;-114;-112;-121
15435;-120;-116;-110;-121
15498;-120;-118;-110;-79
15561;-120;-118;-110;-79
15624;-120;-118;-110;-79
15687;-120;-118;0;-79
15750;-120;-118;0;-79
15813;-120;-118;0;0
15876;-120;-118;0;0
15939;-120;-118;0;0
16002;-120;-118;0;0
16065;-118;-118;364;0
16128;-111;-118;364;0
16191;-107;-118;364;0
16254;-104;-118;364;0
16317;-100;-118;364;0
16380;-96;-118;698;0
16443;-89;-118;698;0
16506;-85;-118;698;0
16569;-82;-118;698;0
16632;-78;-118;698;0
16695;-74;-118;816;0
16758;-67;-118;816;0
16821;-64;-118;816;0
16884;-60;-118;816;0
16947;-56;-118;816;0
17010;-57;-118;854;0
17073;-61;-118;854;0
17136;-68;-118;854;0
17199;-71;-118;854;0
17262;-75;-118;854;0
17325;-79;-118;894;0
17388;-86;-118;894;0
17451;-86;-118;894;0
17514;-93;-118;894;0
17577;-97;-118;894;0
17640;-98;-118;0;0
17703;-98;-118;0;0
17766;-98;-118;0;0
17829;-98;-118;0;0
17892;-98;-118;0;0
17955;-98;-118;81;0
18018;-98;-118;81;0
18081;-98;-118;81;0
18144;-98;-118;81;0
18207;-96;-118;559;0
18270;-93;-118;559;0
18333;-89;-118;559;0
18396;-85;-118;559;0
18459;-82;-118;559;0
18522;-74;-118;712;0
18585;-71;-118;712;0
18648;-67;-118;712;0
18711;-60;-118;712;0
18774;-56;-118;712;0
18837;-53;-118;781;0
18900;-49;-118;781;0
18963;-45;-118;781;0
19026;-38;-118;781;0
19089;-34;-118;781;0
19152;-31;-118;757;0
19215;-23;-118;757;0
19278;-20;-118;757;0
19341;-16;-118;757;0
19404;-12;-118;757;0
19467;-9;-118;757;0
19530;-2;-118;824;0
19593;1;-118;824;0
19656;5;-118;824;0
19719;12;-118;824;0
19782;11;-118;831;0
19845;7;-118;831;0
19908;4;-118;831;0
19971;-3;-118;831;0
20034;-6;-118;831;0
20097;-5;-118;776;0
20160;-2;-118;776;0
20223;5;-118;776;0
20286;8;-118;776;0
20349;12;-118;776;0
20412;14;-118;35;0
20475;14;-118;35;0
20538;14;-118;35;0
20601;14;-118;35;0
20664;14;-118;35;0
20727;14;-118;0;0
20790;14;-118;0;0
20853;14;-118;0;0
20916;14;-118;0;0
20979;14;-118;0;0
21042;18;-118;194;0
21105;21;-118;194;0
21168;28;-118;194;39
21231;28;-118;194;39
21294;34;-118;605;39
21357;38;-118;605;39
21420;41;-118;605;39
21483;49;-118;605;39
21546;52;-118;605;41
21609;56;-118;730;41
21672;63;-118;730;41
21735;63;-118;730;41
21798;70;-118;730;41
21861;74;-118;730;41
21924;78;-118;730;34
21987;81;-118;689;34
22050;89;-118;689;34
22113;92;-118;689;34
22176;96;-118;689;34
22239;103;-118;464;0
22302;107;-118;464;0
22365;110;-118;464;0
22428;114;-118;464;0
22491;121;-118;464;0
22554;124;-118;146;0
22617;126;-118;146;0
22680;128;-118;146;0
22743;132;-118;146;0
22806;134;-118;146;0
22869;136;-118;0;71
22932;136;-118;0;71
22995;136;-118;0;71
23058;136;-118;0;71
23121;136;-118;0;71
23184;136;-117;-68;177
23247;136;-115;-68;177
23310;136;-110;-68;177
23373;136;-107;-68;177
23436;136;-102;-130;85
23499;136;-102;-130;85
23562;132;-102;-130;85
23625;131;-102;-130;85
23688;129;-102;-130;85
23751;125;-102;-132;56
23814;124;-102;-132;56
23877;122;-102;-132;56
23940;120;-102;-132;56
24003;117;-102;-132;56
24066;115;-102;-132;56
24129;112;-96;-121;377
24192;110;-92;-121;377
24255;108;-88;-121;377
24318;107;-85;-121;377
24381;103;-77;-148;239
24444;101;-73;-148;239
24507;99;-70;-148;239
24570;97;-66;-148;239
24633;95;-62;-148;239
24696;93;-58;-148;239
24759;91;-56;-183;83
24822;85;-56;-183;83
24885;82;-56;-183;83
24948;80;-56;-183;83
25011;74;-54;-158;199
25074;72;-51;-158;199
25137;70;-48;-158;199
25200;65;-42;-158;199
25263;65;-42;-158;199
25326;61;-36;-141;118
25389;59;-34;-141;118
25452;57;-32;-141;118
25515;55;-31;-141;118
25578;51;-28;-141;118
25641;49;-26;-141;116
25704;47;-25;-136;116
25767;45;-23;-136;116
25830;41;-20;-136;116
25893;39;-19;-136;116
25956;37;-17;-136;145
26019;33;-13;-154;145
26082;31;-11;-154;145
26145;29;-9;-154;145
26208;27;-7;-154;145
26271;22;-2;-154;239
26334;19;0;-209;239
26397;16;4;-209;239
26460;13;7;-209;239
26523;7;13;-209;239
26586;3;16;-209;176
26649;0;19;-209;176
26712;-2;21;-211;176
26775;-9;26;-211;176
26838;-12;28;-211;176
26901;-15;30;-211;99
26964;-19;30;-211;99
27027;-24;30;-151;99
27090;-27;30;-151;99
27153;-29;30;-151;99
27216;-31;31;-151;194
27279;-35;37;-82;194
27342;-35;40;-82;194
27405;-35;43;-82;194
27468;-35;47;-82;194
27531;-35;53;-82;114
27594;-35;54;-117;114
27657;-37;56;-117;114
27720;-40;59;-117;114
27783;-41;60;-117;114
27846;-43;61;-117;38
27909;-44;61;-137;38
27972;-48;61;-137;38
28035;-48;61;-137;38
28098;-52;61;-137;38
28161;-54;61;-137;162
28224;-58;66;-126;162
28287;-58;66;-126;162
28350;-61;71;-126;162
28413;-63;73;-126;162
28476;-66;76;-126;96
28539;-66;76;-126;96
28602;-70;76;-132;96
28665;-71;76;-132;96
28728;-75;76;-132;96
28791;-75;76;-132;96
28854;-78;80;-127;187
28917;-80;83;-127;187
28980;-83;88;-127;187
29043;-85;91;-127;187
29106;-87;92;-127;89
29169;-89;92;-139;89
29232;-91;92;-139;89
29295;-94;92;-139;89
29358;-96;92;-139;89
29421;-98;93;-139;198
29484;-100;96;-128;198
29547;-104;103;-128;198
29610;-105;106;-128;198
29673;-107;109;-128;198
29736;-109;112;-128;29
29799;-110;112;-111;29
29862;-113;112;-111;29
29925;-115;112;-111;29
29988;-118;112;-111;127
30051;-119;113;-90;127
30114;-119;115;-90;127
30177;-119;117;-90;127
30240;-119;120;-90;127
30303;-119;122;-90;66
30366;-119;122;-40;66
30429;-119;122;-40;66
30492;-119;122;-40;66
30555;-119;122;-40;-87
30618;-119;122;-40;-87
30681;-119;122;-40;-87
30744;-119;122;-34;-87
30807;-119;120;-34;-376
30870;-119;116;-34;-376
30933;-119;113;-34;-376
30996;-119;105;-44;-376
31059;-119;102;-44;-376
31122;-119;98;-44;-447
31185;-119;94;-44;-447
31248;-119;91;-44;-447
31311;-119;83;-33;-447
31374;-119;80;-33;-447
31437;-119;76;-33;-534
31500;-119;72;-33;-534
31563;-119;69;-33;-534
31626;-119;62;-27;-534
31689;-119;58;-27;-534
31752;-119;50;-27;-529
31815;-119;47;-27;-529
31878;-119;43;-27;-529
31941;-119;40;0;-529
32004;-119;36;0;-529
32067;-119;29;0;-507
32130;-119;25;0;-507
32193;-119;21;0;-507
32256;-119;18;0;-507
32319;-119;10;0;-446
32382;-119;7;0;-446
32445;-119;3;0;-446
32508;-119;-3;0;-446
32571;-119;-7;0;-446
32634;-119;-10;0;-446
32697;-119;-14;0;-446
32760;-119;-21;0;-413
32823;-119;-25;0;-413
32886;-119;-29;0;-413
32949;-119;-32;0;-413
33012;-119;-36;0;-413
33075;-119;-43;0;-361
33138;-119;-47;0;-361
33201;-119;-54;0;-361
33264;-119;-58;0;-361
33327;-119;-58;0;-361
33390;-119;-65;0;-297
33453;-119;-68;0;-297
33516;-119;-72;0;-297
33579;-119;-79;0;-297
33642;-119;-83;0;-198
33705;-119;-86;0;-198
33768;-119;-90;0;-198
33831;-119;-96;0;-198
33894;-119;-99;0;-198
33957;-119;-102;0;-64
34020;-119;-102;0;-64
34083;-119;-102;0;-64
34146;-119;-102;0;-64
34209;-119;-102;0;-64
34272;-119;-102;0;-71
34335;-119;-102;0;-71
34398;-119;-102;0;-71
34461;-119;-102;0;-71
34524;-119;-102;0;-71
34587;-119;-102;0;-228
34650;-119;-109;0;-228
34713;-119;-112;0;-228
34776;-119;-119;0;-228
34839;-119;-122;0;-228
34902;-119;-123;0;-48
34965;-119;-123;0;-48
35028;-119;-123;0;-48
35091;-119;-123;0;-48
35154;-119;-123;0;-48
35217;-119;-123;0;0
35280;-119;-123;0;0
35343;-118;-123;152;0
35406;-114;-123;152;0
35469;-112;-123;152;0
35532;-108;-123;152;0
35595;-105;-123;530;0
35658;-101;-123;530;0
35721;-94;-123;530;0
35784;-90;-123;530;0
35847;-87;-123;530;0
35910;-83;-123;607;0
35973;-79;-123;607;37
36036;-76;-123;607;37
36099;-68;-123;607;37
36162;-65;-123;607;37
36225;-61;-123;647;37
36288;-54;-123;647;57
36351;-50;-123;647;57
36414;-47;-123;647;57
36477;-43;-123;647;57
36540;-36;-123;643;69
36603;-32;-123;643;69
36666;-29;-123;643;69
36729;-25;-123;643;69
36792;-21;-123;643;69
36855;-18;-123;641;69
36918;-10;-123;641;57
36981;-7;-123;641;57
37044;0;-123;641;57
37107;3;-123;641;57
37170;7;-123;683;57
37233;10;-123;683;54
37296;18;-123;683;54
37359;21;-123;683;54
37422;25;-123;683;54
37485;32;-123;688;58
37548;36;-123;688;58
37611;40;-123;688;58
37674;43;-123;688;58
37737;47;-123;688;58
37800;50;-123;650;58
37863;54;-123;650;58
37926;61;-123;650;52
37989;65;-123;650;52
38052;72;-123;451;52
38115;76;-123;451;52
38178;80;-123;451;0
38241;83;-123;451;0
