x;y
-170;128
-170;128
-169;128
-167;128
-163;128
-162;128
-160;128
-157;128
-154;128
-150;128
-143;128
-139;128
-135;128
-128;128
-125;128
-121;128
-114;128
-106;128
-103;128
-95;128
-92;128
-88;128
-84;128
-81;128
-77;128
-70;128
-66;128
-63;128
-55;128
-52;128
-48;128
-41;128
-33;128
-26;128
-22;128
-15;128
-12;128
-8;128
-1;128
2;128
9;128
13;128
20;128
24;128
27;128
35;128
38;128
46;128
49;128
57;128
60;128
64;128
67;128
75;128
78;128
82;128
86;128
93;128
97;128
100;128
104;128
111;128
115;128
119;128
122;128
133;128
138;128
138;128
138;128
138;128
