x;y
134;-118
134;-118
134;-118
134;-118
132;-118
129;-118
123;-118
120;-118
117;-118
116;-118
116;-118
116;-118
116;-118
116;-118
116;-118
116;-116
116;-113
116;-109
115;-101
115;-101
111;-92
108;-88
106;-84
101;-75
98;-71
94;-68
90;-66
80;-61
76;-59
71;-56
66;-54
59;-47
56;-43
52;-40
43;-30
38;-28
34;-26
30;-24
25;-21
16;-17
13;-15
9;-13
6;-11
0;-8
-4;-6
-7;-4
-14;2
-18;5
-21;9
-25;12
-29;16
-38;26
-43;30
-48;35
-57;44
-60;48
-64;51
-67;54
-71;58
-78;64
-81;67
-85;71
-92;77
-92;77
-98;84
-105;91
-105;91
-112;98
-113;101
-115;105
-117;108
-120;116
-122;119
-122;123
-122;127
-122;127
-122;127
-122;127
-122;127
-122;127
-122;127
-122;127
-122;127
