x;y
120;-118
120;-118
120;-118
120;-118
120;-118
120;-118
120;-118
120;-118
120;-118
120;-118
120;-116
119;-113
115;-108
114;-106
112;-103
110;-101
105;-98
102;-97
100;-95
97;-94
92;-87
88;-84
85;-81
79;-74
76;-71
73;-68
69;-65
66;-62
60;-55
56;-52
53;-50
50;-47
44;-42
40;-40
37;-37
34;-34
28;-26
24;-22
21;-18
18;-15
15;-10
7;-1
-1;7
-1;7
-10;14
-14;17
-18;19
-24;24
-28;26
-31;30
-34;35
-40;44
-40;44
-46;53
-49;56
-54;61
-57;64
-59;66
-62;69
-64;70
-70;70
-72;70
-75;70
-77;70
-82;74
-84;77
-86;80
-88;84
-93;90
-95;90
-97;90
-102;90
-102;90
-107;90
-109;92
-112;97
-112;97
-116;102
-117;105
-119;106
-121;110
-121;112
-121;113
-121;115
-121;115
-121;115
-121;115
-121;115
