x;y
120;125
120;122
120;120
120;119
120;117
120;116
120;116
120;116
120;116
120;116
118;116
117;116
115;116
113;116
110;116
108;116
106;114
103;110
101;109
99;107
98;105
98;103
98;99
98;97
98;96
98;94
94;90
92;87
90;85
88;83
84;80
81;78
79;76
76;75
71;71
68;69
67;67
63;63
62;61
60;59
58;57
56;55
53;51
51;49
49;47
48;45
43;41
41;40
39;38
36;36
32;32
29;30
26;28
23;26
17;22
14;20
12;17
7;12
4;10
2;7
0;5
-2;3
-6;0
-8;-2
-10;-4
-12;-7
-15;-13
-17;-16
-19;-19
-21;-22
-24;-27
-26;-29
-28;-32
-30;-34
-34;-39
-36;-41
-39;-43
-41;-46
-46;-51
-49;-53
-51;-56
-54;-58
-59;-63
-62;-66
-64;-68
-67;-70
-72;-74
-74;-76
-76;-78
-78;-80
-82;-83
-84;-85
-86;-86
-89;-88
-93;-91
-95;-93
-97;-94
-99;-96
-103;-100
-105;-101
-107;-103
-110;-107
-112;-108
-114;-110
-115;-110
-117;-110
-117;-110
-117;-110
-117;-110
-117;-110
